Unnamed: 0,상호명,행정동명,행정동코드,naver_keyword,naver_map_url,naver_visitor_review_qty,naver_star_point,naver_blog_review_qty
9000,라떼플로라,묵1동,1126062000,묵1동%20라떼플로라,https://m.place.naver.com/restaurant/33758632,163,4.48,921
9001,또래오래,묵1동,1126062000,묵1동%20또래오래,https://m.place.naver.com/restaurant/11803074,47,4.52,9
9002,서울수산회센터,묵1동,1126062000,묵1동%20서울수산회센터,https://m.place.naver.com/restaurant/20854206,316,4.48,48
9003,죠스떡볶이,묵1동,1126062000,묵1동%20죠스떡볶이,https://m.place.naver.com/restaurant/33821457,294,4.24,20
9005,스타벅스,묵1동,1126062000,묵1동%20스타벅스,https://m.place.naver.com/restaurant/1032276040,"3,771",4.46,119
9007,연안식당,묵1동,1126062000,묵1동%20연안식당,https://m.place.naver.com/restaurant/1723162317,422,4.25,121
9008,푸라닭치킨,묵1동,1126062000,묵1동%20푸라닭치킨,https://m.place.naver.com/restaurant/1889609636,362,4.53,45
9010,본죽,묵1동,1126062000,묵1동%20본죽,https://m.place.naver.com/restaurant/12977405,null,null,null
9011,역전할머니맥주,묵1동,1126062000,묵1동%20역전할머니맥주,https://m.place.naver.com/restaurant/1267173845,null,null,null
9012,떡사랑,묵1동,1126062000,묵1동%20떡사랑,https://m.place.naver.com/restaurant/13511320,230,4.11,1
9013,역전할머니맥주서울,묵1동,1126062000,묵1동%20역전할머니맥주서울,https://m.place.naver.com/restaurant/1267173845,null,null,null
9015,먹골골목냉면,묵1동,1126062000,묵1동%20먹골골목냉면,https://m.place.naver.com/restaurant/37696421,692,4.42,68
9016,올탑스터디카페,묵1동,1126062000,묵1동%20올탑스터디카페,https://m.place.naver.com/restaurant/1120535138,52,4.27,2
9017,커피맬러드,묵1동,1126062000,묵1동%20커피맬러드,https://m.place.naver.com/restaurant/34827018,101,4.37,47
9019,마구로사시미,묵1동,1126062000,묵1동%20마구로사시미,https://m.place.naver.com/restaurant/36364052,null,null,null
9021,가장맛있는족발,묵1동,1126062000,묵1동%20가장맛있는족발,https://m.place.naver.com/restaurant/37915733,355,4.29,29
9022,돌깨마을맷돌순두부,묵1동,1126062000,묵1동%20돌깨마을맷돌순두부,https://m.place.naver.com/restaurant/38229607,381,4.47,25
9023,동대문엽기떡볶이묵동점,묵1동,1126062000,묵1동%20동대문엽기떡볶이묵동점,https://m.place.naver.com/restaurant/37633095,785,4.32,44
9026,카페,묵1동,1126062000,묵1동%20카페,https://m.place.naver.com/restaurant/1422134589,150,4.67,63
9027,쭈꾸미&매운갈비찜,묵1동,1126062000,묵1동%20쭈꾸미&매운갈비찜,https://m.place.naver.com/restaurant/294208953,124,4.22,30
9028,진국삼계탕,묵1동,1126062000,묵1동%20진국삼계탕,https://m.place.naver.com/restaurant/765948833,143,4.22,18
9030,포앤시드니,묵1동,1126062000,묵1동%20포앤시드니,https://m.place.naver.com/restaurant/31068206,796,4.56,397
9032,달키스,묵1동,1126062000,묵1동%20달키스,https://m.place.naver.com/restaurant/1333741598,31,4.37,9
9034,칸타빌레,묵1동,1126062000,묵1동%20칸타빌레,https://m.place.naver.com/restaurant/1820035013,24,3.89,1
9035,브레드하우스인,묵1동,1126062000,묵1동%20브레드하우스인,https://m.place.naver.com/restaurant/20838667,260,4.27,1
9036,금천숯불갈비,묵1동,1126062000,묵1동%20금천숯불갈비,https://m.place.naver.com/restaurant/18886826,129,4.52,14
9039,김밥천국,묵1동,1126062000,묵1동%20김밥천국,https://m.place.naver.com/restaurant/1985996705,87,4.26,2
9042,배스킨라빈스31,묵1동,1126062000,묵1동%20배스킨라빈스31,https://m.place.naver.com/restaurant/30824670,"1,961",4.49,39
9043,먹골떡방,묵1동,1126062000,묵1동%20먹골떡방,https://m.place.naver.com/restaurant/20903989,null,null,null
9045,수내닭꼬치,묵1동,1126062000,묵1동%20수내닭꼬치,https://m.place.naver.com/restaurant/1178736459,null,null,null
9046,청평매운탕,묵1동,1126062000,묵1동%20청평매운탕,https://m.place.naver.com/restaurant/18203824,800,4.43,203
9047,파리바게뜨묵동삼거리점,묵1동,1126062000,묵1동%20파리바게뜨묵동삼거리점,https://m.place.naver.com/restaurant/11784997,"2,836",4.31,3
9049,엉클,묵1동,1126062000,묵1동%20엉클,https://m.place.naver.com/restaurant/1143630799,66,4.57,2
9050,본죽먹골역점,묵1동,1126062000,묵1동%20본죽먹골역점,https://m.place.naver.com/restaurant/12977405,null,null,null
9051,후식,묵1동,1126062000,묵1동%20후식,https://m.place.naver.com/restaurant/1399449005,29,4.6,7
9052,먹골솥뚜껑삼겹살,묵1동,1126062000,묵1동%20먹골솥뚜껑삼겹살,https://m.place.naver.com/restaurant/35150104,null,null,null
9053,이디야커피,묵1동,1126062000,묵1동%20이디야커피,https://m.place.naver.com/restaurant/1546571283,865,4.41,6
9054,후라이드참잘하는집,묵1동,1126062000,묵1동%20후라이드참잘하는집,https://m.place.naver.com/restaurant/38466828,400,4.34,27
9056,투썸플레이스묵동자이점,묵1동,1126062000,묵1동%20투썸플레이스묵동자이점,https://m.place.naver.com/restaurant/38522588,800,4.35,23
9057,능이버섯백숙,묵1동,1126062000,묵1동%20능이버섯백숙,https://m.place.naver.com/restaurant/11869184,385,4.41,40
9059,하나타코타코야끼,묵1동,1126062000,묵1동%20하나타코타코야끼,https://m.place.naver.com/restaurant/1656805439,null,null,null
9060,태명,묵1동,1126062000,묵1동%20태명,https://m.place.naver.com/restaurant/36351764,null,null,null
9063,고메이,묵1동,1126062000,묵1동%20고메이,https://m.place.naver.com/restaurant/36561242,null,null,null
9064,별담카페&고민상담,묵1동,1126062000,묵1동%20별담카페&고민상담,https://m.place.naver.com/restaurant/1614932391,32,4.29,24
9065,땅스부대찌개,묵1동,1126062000,묵1동%20땅스부대찌개,https://m.place.naver.com/restaurant/1981530319,520,4.41,39
9066,먹골전집,묵1동,1126062000,묵1동%20먹골전집,https://m.place.naver.com/restaurant/1582289130,122,4.49,22
9067,매머드커피묵동자이점,묵1동,1126062000,묵1동%20매머드커피묵동자이점,https://m.place.naver.com/restaurant/37586236,576,4.61,40
9068,활어장군,묵1동,1126062000,묵1동%20활어장군,https://m.place.naver.com/restaurant/1285349720,151,4.2,15
9069,명진,동화동,1114066500,동화동%20명진,https://m.place.naver.com/restaurant/37126873,null,null,null
9071,진도집,동화동,1114066500,동화동%20진도집,https://m.place.naver.com/restaurant/1469766870,null,null,null
9073,충만치킨서울신당점,동화동,1114066500,동화동%20충만치킨서울신당점,https://m.place.naver.com/restaurant/68752679,192,4.27,54
9074,오챠드1974,동화동,1114066500,동화동%20오챠드1974,https://m.place.naver.com/restaurant/33373939,475,4.5,423
9075,핑크핑크,동화동,1114066500,동화동%20핑크핑크,https://m.place.naver.com/restaurant/11849448,null,null,null
9076,삼삼이네,동화동,1114066500,동화동%20삼삼이네,https://m.place.naver.com/restaurant/11853003,362,4.45,46
9078,평옥,동화동,1114066500,동화동%20평옥,https://m.place.naver.com/restaurant/1611400245,170,4.61,17
9079,좋은세상,동화동,1114066500,동화동%20좋은세상,https://m.place.naver.com/restaurant/1018687025,null,null,null
9081,형제정육식당,동화동,1114066500,동화동%20형제정육식당,https://m.place.naver.com/restaurant/331485114,307,4.33,26
9084,명인찜닭,동화동,1114066500,동화동%20명인찜닭,https://m.place.naver.com/restaurant/37387727,null,null,null
9085,바오쯔만두,동화동,1114066500,동화동%20바오쯔만두,https://m.place.naver.com/restaurant/31229793,286,4.37,161
9086,BBQ치킨,동화동,1114066500,동화동%20BBQ치킨,https://m.place.naver.com/restaurant/11799792,212,4.27,4
9088,브레드디,동화동,1114066500,동화동%20브레드디,https://m.place.naver.com/restaurant/924478942,630,4.47,118
9090,까르보네,동화동,1114066500,동화동%20까르보네,https://m.place.naver.com/restaurant/31093301,516,4.28,43
9091,장원식당,동화동,1114066500,동화동%20장원식당,https://m.place.naver.com/restaurant/1854315462,121,4.4,8
9096,춘향미엔,동화동,1114066500,동화동%20춘향미엔,https://m.place.naver.com/restaurant/1643229713,"2,055",4.46,688
9097,언더오챠드,동화동,1114066500,동화동%20언더오챠드,https://m.place.naver.com/restaurant/1927185362,null,null,null
9098,박가네,동화동,1114066500,동화동%20박가네,https://m.place.naver.com/restaurant/1501219824,91,4.64,67
9099,셀렉토커피,동화동,1114066500,동화동%20셀렉토커피,https://m.place.naver.com/restaurant/38226637,123,4.53,3
9100,창매떡볶이,동화동,1114066500,동화동%20창매떡볶이,https://m.place.naver.com/restaurant/1011761220,227,4.37,11
9101,개성손만두,동화동,1114066500,동화동%20개성손만두,https://m.place.naver.com/restaurant/1496882046,551,4.23,31
9103,계경순대국,동화동,1114066500,동화동%20계경순대국,https://m.place.naver.com/restaurant/1391135840,451,4.28,15
9104,명태어장,동화동,1114066500,동화동%20명태어장,https://m.place.naver.com/restaurant/1556947977,null,null,null
9105,상관없지않나,동화동,1114066500,동화동%20상관없지않나,https://m.place.naver.com/restaurant/1002682086,null,null,null
9106,반올림피자샵,동화동,1114066500,동화동%20반올림피자샵,https://m.place.naver.com/restaurant/38257397,451,4.36,18
9107,피자마루,동화동,1114066500,동화동%20피자마루,https://m.place.naver.com/restaurant/20263136,281,4.48,11
9108,카페달콤한오늘,동화동,1114066500,동화동%20카페달콤한오늘,https://m.place.naver.com/restaurant/408858472,97,4.66,2
9109,수석김밥,동화동,1114066500,동화동%20수석김밥,https://m.place.naver.com/restaurant/1707209715,null,null,null
9110,알천면옥,동화동,1114066500,동화동%20알천면옥,https://m.place.naver.com/restaurant/13445088,246,4.43,32
9111,M,동화동,1114066500,동화동%20M,https://m.place.naver.com/restaurant/1540589832,null,null,null
9112,호식이두마리치킨,동화동,1114066500,동화동%20호식이두마리치킨,https://m.place.naver.com/restaurant/1553574428,29,4.7,6
9113,더커피,동화동,1114066500,동화동%20더커피,https://m.place.naver.com/restaurant/36835997,174,4.32,210
9115,교촌치킨,동화동,1114066500,동화동%20교촌치킨,https://m.place.naver.com/restaurant/11802442,922,4.36,34
9117,불타는낙지,동화동,1114066500,동화동%20불타는낙지,https://m.place.naver.com/restaurant/34786981,286,4.29,35
9118,기절떡풍,동화동,1114066500,동화동%20기절떡풍,https://m.place.naver.com/restaurant/1774412108,null,null,null
9121,쌀똑핫도그,동화동,1114066500,동화동%20쌀똑핫도그,https://m.place.naver.com/restaurant/326268148,178,4.34,7
9122,짬뽕지존,동화동,1114066500,동화동%20짬뽕지존,https://m.place.naver.com/restaurant/801256573,"1,258",4.34,181
9124,원조순대국,동화동,1114066500,동화동%20원조순대국,https://m.place.naver.com/restaurant/20938400,289,4.69,19
9125,엔제리너스,동화동,1114066500,동화동%20엔제리너스,https://m.place.naver.com/restaurant/1523384198,467,4.4,21
9126,칼멘호프,동화동,1114066500,동화동%20칼멘호프,https://m.place.naver.com/restaurant/20865856,null,null,null
9127,현대식당,동화동,1114066500,동화동%20현대식당,https://m.place.naver.com/restaurant/20885092,101,4.45,2
9128,낙원떡집,동화동,1114066500,동화동%20낙원떡집,https://m.place.naver.com/restaurant/31995853,665,4.25,30
9129,사이로,동화동,1114066500,동화동%20사이로,https://m.place.naver.com/restaurant/1591868804,null,null,null
9133,삼삼식당,동화동,1114066500,동화동%20삼삼식당,https://m.place.naver.com/restaurant/1548209408,167,4.64,29
9134,춘발원,동화동,1114066500,동화동%20춘발원,https://m.place.naver.com/restaurant/18123106,388,4.37,5
9135,오매순대국,동화동,1114066500,동화동%20오매순대국,https://m.place.naver.com/restaurant/1005766388,68,4.25,3
9136,지니커피,동화동,1114066500,동화동%20지니커피,https://m.place.naver.com/restaurant/1855832862,71,4.5,9
9138,마네키네코,동화동,1114066500,동화동%20마네키네코,https://m.place.naver.com/restaurant/37902348,142,4.28,7
9139,포시즌,동화동,1114066500,동화동%20포시즌,https://m.place.naver.com/restaurant/1304937711,null,null,null
9140,카페,동화동,1114066500,동화동%20카페,https://m.place.naver.com/restaurant/11714659,"16,626",4.37,"3,330"
9141,카페,동화동,1114066500,동화동%20카페,https://m.place.naver.com/restaurant/11714659,"16,626",4.37,"3,330"
9142,청년다방,동화동,1114066500,동화동%20청년다방,https://m.place.naver.com/restaurant/1429250220,342,4.59,31
9143,에듀카페,동화동,1114066500,동화동%20에듀카페,https://m.place.naver.com/restaurant/1370504294,null,null,null
9145,파운더리,동화동,1114066500,동화동%20파운더리,https://m.place.naver.com/restaurant/1938742764,null,null,null
9148,송주불냉면,동화동,1114066500,동화동%20송주불냉면,https://m.place.naver.com/restaurant/1435178981,198,4.27,3
9150,대흥페리카나,염리동,1144061000,염리동%20대흥페리카나,https://m.place.naver.com/restaurant/11800039,125,4.4,5
9154,한강서초순대국,염리동,1144061000,염리동%20한강서초순대국,https://m.place.naver.com/restaurant/20890981,229,4.36,29
9155,커피하우스,염리동,1144061000,염리동%20커피하우스,https://m.place.naver.com/restaurant/36379056,150,4.49,23
9156,BHC치킨,염리동,1144061000,염리동%20BHC치킨,https://m.place.naver.com/restaurant/37349753,483,4.37,20
9157,네오치킨,염리동,1144061000,염리동%20네오치킨,https://m.place.naver.com/restaurant/37097945,64,4.27,8
9158,스타벅스,염리동,1144061000,염리동%20스타벅스,https://m.place.naver.com/restaurant/38704457,"4,784",4.44,106
9159,덕이분식,염리동,1144061000,염리동%20덕이분식,https://m.place.naver.com/restaurant/1135047775,104,4.51,5
9164,도미노피자,염리동,1144061000,염리동%20도미노피자,https://m.place.naver.com/restaurant/11781411,692,4.39,22
9166,토즈,염리동,1144061000,염리동%20토즈,https://m.place.naver.com/restaurant/1111510144,31,4.68,2
9168,동대문엽기떡볶이공덕점,염리동,1144061000,염리동%20동대문엽기떡볶이공덕점,https://m.place.naver.com/restaurant/31658279,634,4.37,26
9169,와플칸,염리동,1144061000,염리동%20와플칸,https://m.place.naver.com/restaurant/1941010656,231,4.43,22
9170,필,염리동,1144061000,염리동%20필,https://m.place.naver.com/restaurant/20494855,779,4.35,14
9171,나무아래커피작업실,염리동,1144061000,염리동%20나무아래커피작업실,https://m.place.naver.com/restaurant/1893276632,null,null,null
9172,골목집,염리동,1144061000,염리동%20골목집,https://m.place.naver.com/restaurant/1577758142,44,4.54,5
9173,김밥사랑,염리동,1144061000,염리동%20김밥사랑,https://m.place.naver.com/restaurant/37534690,155,4.34,15
9174,스테이웰카페,염리동,1144061000,염리동%20스테이웰카페,https://m.place.naver.com/restaurant/1038521844,197,4.4,188
9175,피자나라치킨공주마포1호점,염리동,1144061000,염리동%20피자나라치킨공주마포1호점,https://m.place.naver.com/restaurant/1010567492,297,4.44,5
9176,을밀대,염리동,1144061000,염리동%20을밀대,https://m.place.naver.com/restaurant/11679611,"3,251",4.37,"3,856"
9177,요리생각,염리동,1144061000,염리동%20요리생각,https://m.place.naver.com/restaurant/1148623567,204,4.52,14
9178,아마스빈,염리동,1144061000,염리동%20아마스빈,https://m.place.naver.com/restaurant/1389769032,660,4.35,10
9179,곰탕반,염리동,1144061000,염리동%20곰탕반,https://m.place.naver.com/restaurant/1747449394,561,4.4,245
9180,불타는형제들,염리동,1144061000,염리동%20불타는형제들,https://m.place.naver.com/restaurant/1326028211,66,4.27,2
9181,유니케이크,염리동,1144061000,염리동%20유니케이크,https://m.place.naver.com/restaurant/36266078,null,null,null
9182,스마일찹쌀꽈배기,염리동,1144061000,염리동%20스마일찹쌀꽈배기,https://m.place.naver.com/restaurant/1340692629,151,4.54,5
9184,감탄떡볶이염리점,염리동,1144061000,염리동%20감탄떡볶이염리점,https://m.place.naver.com/restaurant/1925043365,null,null,null
9185,포로이,염리동,1144061000,염리동%20포로이,https://m.place.naver.com/restaurant/38751554,null,null,null
9186,나주골,염리동,1144061000,염리동%20나주골,https://m.place.naver.com/restaurant/1142534448,239,4.43,5
9187,팔공티,염리동,1144061000,염리동%20팔공티,https://m.place.naver.com/restaurant/1169185672,null,null,null
9188,평양냉면을밀대,염리동,1144061000,염리동%20평양냉면을밀대,https://m.place.naver.com/restaurant/11679611,"3,251",4.37,"3,856"
9189,퍼넬스페셜티커피하우스,염리동,1144061000,염리동%20퍼넬스페셜티커피하우스,https://m.place.naver.com/restaurant/36379056,150,4.49,23
9190,러반로제재화스퀘어점,염리동,1144061000,염리동%20러반로제재화스퀘어점,https://m.place.naver.com/restaurant/1456974268,null,null,null
9191,마당호프,염리동,1144061000,염리동%20마당호프,https://m.place.naver.com/restaurant/1160774318,70,4.98,1
9192,팩토리엠,염리동,1144061000,염리동%20팩토리엠,https://m.place.naver.com/restaurant/38005912,52,4.6,31
9193,정성찬집밥,염리동,1144061000,염리동%20정성찬집밥,https://m.place.naver.com/restaurant/1843005525,83,4.94,7
9194,오펠레,염리동,1144061000,염리동%20오펠레,https://m.place.naver.com/restaurant/1049351231,378,4.38,122
9195,킹콩부대찌개,염리동,1144061000,염리동%20킹콩부대찌개,https://m.place.naver.com/restaurant/1985495922,572,4.39,32
9196,육회어때,염리동,1144061000,염리동%20육회어때,https://m.place.naver.com/restaurant/1393210859,279,4.4,53
9197,그린데이즈,염리동,1144061000,염리동%20그린데이즈,https://m.place.naver.com/restaurant/1234987338,361,4.56,81
9204,이인,염리동,1144061000,염리동%20이인,https://m.place.naver.com/restaurant/1577085005,431,4.8,140
9205,명성원,염리동,1144061000,염리동%20명성원,https://m.place.naver.com/restaurant/1311976090,null,null,null
9206,수저가,염리동,1144061000,염리동%20수저가,https://m.place.naver.com/restaurant/1175027355,238,4.24,28
9207,이삭토스트,염리동,1144061000,염리동%20이삭토스트,https://m.place.naver.com/restaurant/1716202093,790,4.54,7
9208,공덕집,염리동,1144061000,염리동%20공덕집,https://m.place.naver.com/restaurant/1082977780,566,4.5,179
9209,엘리스,염리동,1144061000,염리동%20엘리스,https://m.place.naver.com/restaurant/1115919471,540,4.55,329
9210,파시,염리동,1144061000,염리동%20파시,https://m.place.naver.com/restaurant/1191390942,null,null,null
9213,스타벅스커피마포염리,염리동,1144061000,염리동%20스타벅스커피마포염리,https://m.place.naver.com/restaurant/38704457,"4,784",4.44,106
9214,통큰갈비,염리동,1144061000,염리동%20통큰갈비,https://m.place.naver.com/restaurant/1130909041,431,4.45,26
9215,대족장,염리동,1144061000,염리동%20대족장,https://m.place.naver.com/restaurant/1199022271,209,4.39,46
9216,송추가마골인어반,염리동,1144061000,염리동%20송추가마골인어반,https://m.place.naver.com/restaurant/38738144,"1,629",4.37,175
9218,진심커피,염리동,1144061000,염리동%20진심커피,https://m.place.naver.com/restaurant/1957867595,"1,075",4.26,23
9219,사심가득,염리동,1144061000,염리동%20사심가득,https://m.place.naver.com/restaurant/267497637,414,4.39,259
9220,오가다,염리동,1144061000,염리동%20오가다,https://m.place.naver.com/restaurant/1535507491,null,null,null
9221,작업실,염리동,1144061000,염리동%20작업실,https://m.place.naver.com/restaurant/1893276632,null,null,null
9222,차이나스토리,염리동,1144061000,염리동%20차이나스토리,https://m.place.naver.com/restaurant/1224183037,237,4.25,98
9223,리하우스,염리동,1144061000,염리동%20리하우스,https://m.place.naver.com/restaurant/31397730,null,null,null
9225,미스터리브루잉컴퍼니,염리동,1144061000,염리동%20미스터리브루잉컴퍼니,https://m.place.naver.com/restaurant/1027233132,null,null,null
9230,용궁,방학1동,1132069000,방학1동%20용궁,https://m.place.naver.com/restaurant/1194710661,null,null,null
9231,굽네치킨,방학1동,1132069000,방학1동%20굽네치킨,https://m.place.naver.com/restaurant/13030770,270,4.36,17
9233,돈사구,방학1동,1132069000,방학1동%20돈사구,https://m.place.naver.com/restaurant/20878004,16,3.92,2
9234,보리호프,방학1동,1132069000,방학1동%20보리호프,https://m.place.naver.com/restaurant/1533850852,null,null,null
9235,남해수산회직판장,방학1동,1132069000,방학1동%20남해수산회직판장,https://m.place.naver.com/restaurant/18623336,107,3.88,2
9237,도봉식당,방학1동,1132069000,방학1동%20도봉식당,https://m.place.naver.com/restaurant/1889846839,23,4.4,1
9238,쓰임,방학1동,1132069000,방학1동%20쓰임,https://m.place.naver.com/restaurant/1244322118,74,4.57,2
9241,바로굼빵터,방학1동,1132069000,방학1동%20바로굼빵터,https://m.place.naver.com/restaurant/18624238,null,null,null
9243,방학곰치집,방학1동,1132069000,방학1동%20방학곰치집,https://m.place.naver.com/restaurant/12787589,136,4.46,20
9244,화로참숯불구이,방학1동,1132069000,방학1동%20화로참숯불구이,https://m.place.naver.com/restaurant/38276643,718,4.13,20
9245,파린두스,방학1동,1132069000,방학1동%20파린두스,https://m.place.naver.com/restaurant/341267927,236,4.52,51
9247,탈랜트,방학1동,1132069000,방학1동%20탈랜트,https://m.place.naver.com/restaurant/11702119,null,null,null
9248,영자네곱창,방학1동,1132069000,방학1동%20영자네곱창,https://m.place.naver.com/restaurant/33859992,106,4.4,15
9249,아짜장,방학1동,1132069000,방학1동%20아짜장,https://m.place.naver.com/restaurant/1038391107,86,4.28,16
9250,토프레소방학역점,방학1동,1132069000,방학1동%20토프레소방학역점,https://m.place.naver.com/restaurant/20373506,199,4.52,9
9251,교동족발,방학1동,1132069000,방학1동%20교동족발,https://m.place.naver.com/restaurant/37425833,38,4.26,1
9252,걸작떡볶이,방학1동,1132069000,방학1동%20걸작떡볶이,https://m.place.naver.com/restaurant/649407747,374,4.4,30
9253,맛나순대국,방학1동,1132069000,방학1동%20맛나순대국,https://m.place.naver.com/restaurant/1663966735,94,4.74,1
9254,동대문엽기떡볶이신방학점,방학1동,1132069000,방학1동%20동대문엽기떡볶이신방학점,https://m.place.naver.com/restaurant/36515460,"1,173",4.38,33
9255,카페루앤비방학점,방학1동,1132069000,방학1동%20카페루앤비방학점,https://m.place.naver.com/restaurant/201632090,164,4.65,2
9260,종로찌개마을,방학1동,1132069000,방학1동%20종로찌개마을,https://m.place.naver.com/restaurant/38472565,364,4.31,9
9261,코삼바,방학1동,1132069000,방학1동%20코삼바,https://m.place.naver.com/restaurant/1216851611,null,null,null
9262,청춘닭볶음탕,방학1동,1132069000,방학1동%20청춘닭볶음탕,https://m.place.naver.com/restaurant/30856441,83,4.19,22
9264,호돈구이,방학1동,1132069000,방학1동%20호돈구이,https://m.place.naver.com/restaurant/1331742816,14,4.69,1
9265,휴일,방학1동,1132069000,방학1동%20휴일,https://m.place.naver.com/restaurant/1273304504,128,4.55,1
9266,동네식당덕천랜드,방학1동,1132069000,방학1동%20동네식당덕천랜드,https://m.place.naver.com/restaurant/1280361237,11,4.55,2
9267,성지해장국,방학1동,1132069000,방학1동%20성지해장국,https://m.place.naver.com/restaurant/1988232300,41,4.33,3
9269,맘스카페,방학1동,1132069000,방학1동%20맘스카페,https://m.place.naver.com/restaurant/1714897238,32,4.64,2
9272,또래오래,방학1동,1132069000,방학1동%20또래오래,https://m.place.naver.com/restaurant/38228096,79,4.41,14
9274,방학손칼국수,방학1동,1132069000,방학1동%20방학손칼국수,https://m.place.naver.com/restaurant/1306874410,310,4.49,48
9275,솥뚜껑김치삼겹살,방학1동,1132069000,방학1동%20솥뚜껑김치삼겹살,https://m.place.naver.com/restaurant/1809382707,201,4.15,20
9276,바다아구찜,방학1동,1132069000,방학1동%20바다아구찜,https://m.place.naver.com/restaurant/21724145,122,4.6,4
9278,우리할매떡볶이,방학1동,1132069000,방학1동%20우리할매떡볶이,https://m.place.naver.com/restaurant/1025915888,"1,213",4.5,42
9280,마장동황소곱창,방학1동,1132069000,방학1동%20마장동황소곱창,https://m.place.naver.com/restaurant/20878804,115,4.16,36
9281,항아리수제비,방학1동,1132069000,방학1동%20항아리수제비,https://m.place.naver.com/restaurant/20866505,null,null,null
9282,대성한우곱창,방학1동,1132069000,방학1동%20대성한우곱창,https://m.place.naver.com/restaurant/1203098375,144,4.36,73
9283,감로수커피,방학1동,1132069000,방학1동%20감로수커피,https://m.place.naver.com/restaurant/37207301,null,null,null
9284,스모프치킨,방학1동,1132069000,방학1동%20스모프치킨,https://m.place.naver.com/restaurant/1159133638,null,null,null
9285,방학회센타,방학1동,1132069000,방학1동%20방학회센타,https://m.place.naver.com/restaurant/1820302939,51,4.08,30
9287,공릉동국수,방학1동,1132069000,방학1동%20공릉동국수,https://m.place.naver.com/restaurant/1648844777,168,4.22,5
9288,맛있는곱창,방학1동,1132069000,방학1동%20맛있는곱창,https://m.place.naver.com/restaurant/1457661063,90,4.65,14
9292,명륜진사갈비,방학1동,1132069000,방학1동%20명륜진사갈비,https://m.place.naver.com/restaurant/1211076061,576,4.22,55
9293,카페게이트,방학1동,1132069000,방학1동%20카페게이트,https://m.place.naver.com/restaurant/1200550551,"1,151",4.43,10
9294,발효명가방학골갈비,방학1동,1132069000,방학1동%20발효명가방학골갈비,https://m.place.naver.com/restaurant/1315890548,76,4.3,28
9300,지코바양념치킨,방학1동,1132069000,방학1동%20지코바양념치킨,https://m.place.naver.com/restaurant/1254030984,98,4.48,15
